filename,classe,veiculo_detectado,qtd_veiculos,placa_detectada,tipo_placa_detectada,area_placa,precisao,acerto
FILE220818-182056-047560.MP4_noaudio.mp4_1402.jpg,noite,True,1,True,velha,754,0.6649,False
FILE220818-182056-047560.MP4_noaudio.mp4_1404.jpg,noite,True,1,True,velha,672,0.8564,False
FILE220818-182056-047560.MP4_noaudio.mp4_1406.jpg,noite,True,1,True,nova,756,0.5561,False
FILE220818-182056-047560.MP4_noaudio.mp4_1408.jpg,noite,True,1,True,nova,742,0.61,False
FILE220818-182056-047560.MP4_noaudio.mp4_1412.jpg,noite,True,1,True,velha,660,0.7253,False
FILE220818-182056-047560.MP4_noaudio.mp4_1414.jpg,noite,True,1,True,velha,702,0.7901,False
FILE220818-182056-047560.MP4_noaudio.mp4_1416.jpg,noite,True,1,True,nova,676,0.3669,False
FILE220818-182056-047560.MP4_noaudio.mp4_1418.jpg,noite,True,1,True,nova,676,0.5882,False
FILE220818-182056-047560.MP4_noaudio.mp4_1420.jpg,noite,True,1,True,velha,689,0.5431,False
FILE220818-182056-047560.MP4_noaudio.mp4_1422.jpg,noite,True,1,True,velha,741,0.7305,False
FILE220818-182056-047560.MP4_noaudio.mp4_1424.jpg,noite,True,1,True,nova,636,0.5786,False
FILE220818-182056-047560.MP4_noaudio.mp4_1426.jpg,noite,True,1,True,nova,648,0.6171,False
FILE220818-182056-047560.MP4_noaudio.mp4_1432.jpg,noite,True,1,True,nova,583,0.6205,False
FILE220818-182056-047560.MP4_noaudio.mp4_1436.jpg,noite,True,1,True,velha,696,0.7546,False
FILE220818-182056-047560.MP4_noaudio.mp4_1438.jpg,noite,True,1,True,velha,663,0.8103,False
FILE220818-182056-047560.MP4_noaudio.mp4_1440.jpg,noite,True,1,True,velha,572,0.9012,False
FILE220818-182056-047560.MP4_noaudio.mp4_1442.jpg,noite,True,1,True,velha,572,0.7959,False
FILE220818-182056-047560.MP4_noaudio.mp4_1444.jpg,noite,True,1,True,nova,605,0.5403,False
FILE220818-182056-047560.MP4_noaudio.mp4_1446.jpg,noite,True,1,True,velha,550,0.887,False
FILE220818-182056-047560.MP4_noaudio.mp4_1448.jpg,noite,True,1,True,velha,588,0.7357,False
FILE220818-182056-047560.MP4_noaudio.mp4_1450.jpg,noite,True,1,True,nova,650,0.5929,False
FILE220818-182056-047560.MP4_noaudio.mp4_1452.jpg,noite,True,1,True,velha,636,0.9345,False
FILE220818-182056-047560.MP4_noaudio.mp4_1454.jpg,noite,True,1,True,nova,636,0.4189,False
FILE220818-182056-047560.MP4_noaudio.mp4_1456.jpg,noite,True,1,True,velha,561,0.8089,False
FILE220818-182056-047560.MP4_noaudio.mp4_1458.jpg,noite,True,1,True,velha,480,0.8613,False
FILE220818-182056-047560.MP4_noaudio.mp4_1460.jpg,noite,True,1,True,velha,528,0.7953,False
FILE220818-182056-047560.MP4_noaudio.mp4_1462.jpg,noite,True,1,True,nova,612,0.5607,False
FILE220818-182056-047560.MP4_noaudio.mp4_1464.jpg,noite,True,1,True,velha,550,0.8439,False
FILE220818-182056-047560.MP4_noaudio.mp4_1466.jpg,noite,True,1,True,nova,550,0.4924,False
FILE220818-182056-047560.MP4_noaudio.mp4_1470.jpg,noite,True,2,True,nova,598,0.6058,False
FILE220818-182056-047560.MP4_noaudio.mp4_1470.jpg,noite,True,2,True,velha,1767,0.7411,False
FILE220818-182056-047560.MP4_noaudio.mp4_1472.jpg,noite,True,2,True,nova,624,0.5656,False
FILE220818-182056-047560.MP4_noaudio.mp4_1472.jpg,noite,True,2,True,velha,1767,0.865,False
FILE220818-182056-047560.MP4_noaudio.mp4_1474.jpg,noite,True,1,True,nova,637,0.508,False
FILE220818-182056-047560.MP4_noaudio.mp4_1476.jpg,noite,True,2,True,nova,686,0.7874,False
FILE220818-182056-047560.MP4_noaudio.mp4_1476.jpg,noite,True,2,True,velha,1740,0.7596,False
FILE220818-182056-047560.MP4_noaudio.mp4_1478.jpg,noite,True,2,True,nova,686,0.8446,False
FILE220818-182056-047560.MP4_noaudio.mp4_1478.jpg,noite,True,2,True,velha,1680,0.7926,False
FILE220818-182056-047560.MP4_noaudio.mp4_1480.jpg,noite,True,1,True,nova,552,0.6559,False
FILE220818-182056-047560.MP4_noaudio.mp4_1482.jpg,noite,True,1,True,nova,588,0.85,False
FILE220818-182056-047560.MP4_noaudio.mp4_1484.jpg,noite,True,1,True,nova,611,0.7313,False
FILE220818-182056-047560.MP4_noaudio.mp4_1486.jpg,noite,True,1,True,nova,658,0.8132,False
