filename,classe,veiculo_detectado,qtd_veiculos,placa_detectada,tipo_placa_detectada,area_placa,precisao,acerto
FILE220819-082234-047569.MP4_noaudio_164.jpg,dia,True,1,True,nova,1692,0.7959,False
FILE220819-082234-047569.MP4_noaudio_166.jpg,dia,True,2,True,nova,1900,0.5047,False
FILE220819-082234-047569.MP4_noaudio_166.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_168.jpg,dia,True,2,True,nova,1836,0.7036,False
FILE220819-082234-047569.MP4_noaudio_168.jpg,dia,True,2,True,velha,2200,0.574,False
FILE220819-082234-047569.MP4_noaudio_170.jpg,dia,True,3,True,nova,1989,0.4114,False
FILE220819-082234-047569.MP4_noaudio_170.jpg,dia,True,3,True,velha,700,0.84,False
FILE220819-082234-047569.MP4_noaudio_170.jpg,dia,True,3,True,vermelha,1530,0,False
FILE220819-082234-047569.MP4_noaudio_172.jpg,dia,True,2,True,nova,2106,0.5816,False
FILE220819-082234-047569.MP4_noaudio_172.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_174.jpg,dia,True,3,True,nova,2160,0.8119,False
FILE220819-082234-047569.MP4_noaudio_174.jpg,dia,True,3,True,velha,799,0.6704,False
FILE220819-082234-047569.MP4_noaudio_174.jpg,dia,True,3,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_176.jpg,dia,True,3,True,nova,2337,0.7364,False
FILE220819-082234-047569.MP4_noaudio_176.jpg,dia,True,3,True,velha,867,0.5785,False
FILE220819-082234-047569.MP4_noaudio_176.jpg,dia,True,3,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_178.jpg,dia,True,3,True,nova,2337,0.7334,False
FILE220819-082234-047569.MP4_noaudio_178.jpg,dia,True,3,True,velha,720,0.7524,False
FILE220819-082234-047569.MP4_noaudio_178.jpg,dia,True,3,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_180.jpg,dia,True,2,True,nova,2464,0.5529,False
FILE220819-082234-047569.MP4_noaudio_180.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_182.jpg,dia,True,3,True,nova,2596,0.6066,False
FILE220819-082234-047569.MP4_noaudio_182.jpg,dia,True,3,True,velha,750,0.6672,False
FILE220819-082234-047569.MP4_noaudio_182.jpg,dia,True,3,True,velha,1840,0.7497,False
FILE220819-082234-047569.MP4_noaudio_184.jpg,dia,True,4,True,nova,2537,0.6054,False
FILE220819-082234-047569.MP4_noaudio_184.jpg,dia,True,4,True,nova,2640,0.8009,False
FILE220819-082234-047569.MP4_noaudio_184.jpg,dia,True,4,True,velha,900,0.6406,False
FILE220819-082234-047569.MP4_noaudio_184.jpg,dia,True,4,True,vermelha,1640,0.67,False
FILE220819-082234-047569.MP4_noaudio_186.jpg,dia,True,3,True,nova,2714,0.5867,False
FILE220819-082234-047569.MP4_noaudio_186.jpg,dia,True,3,True,velha,816,0.8242,False
FILE220819-082234-047569.MP4_noaudio_186.jpg,dia,True,3,True,velha,2193,0.6163,False
FILE220819-082234-047569.MP4_noaudio_188.jpg,dia,True,2,True,velha,832,0.7398,False
FILE220819-082234-047569.MP4_noaudio_188.jpg,dia,True,2,True,velha,2300,0.4492,False
FILE220819-082234-047569.MP4_noaudio_190.jpg,dia,True,1,True,velha,784,0.7834,False
FILE220819-082234-047569.MP4_noaudio_192.jpg,dia,True,3,True,nova,1634,0.9022,False
FILE220819-082234-047569.MP4_noaudio_192.jpg,dia,True,3,True,velha,884,0.6497,False
FILE220819-082234-047569.MP4_noaudio_192.jpg,dia,True,3,True,velha,3024,0.6843,False
FILE220819-082234-047569.MP4_noaudio_194.jpg,dia,True,2,True,nova,1763,0.896,False
FILE220819-082234-047569.MP4_noaudio_194.jpg,dia,True,2,True,velha,901,0.6618,False
FILE220819-082234-047569.MP4_noaudio_196.jpg,dia,True,2,True,velha,408,0.632,False
FILE220819-082234-047569.MP4_noaudio_196.jpg,dia,True,2,True,velha,832,0.8653,False
FILE220819-082234-047569.MP4_noaudio_198.jpg,dia,True,1,True,velha,850,0.6551,False
FILE220819-082234-047569.MP4_noaudio_200.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_200.jpg,dia,True,2,True,velha,954,0.6366,False
FILE220819-082234-047569.MP4_noaudio_202.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_202.jpg,dia,True,2,True,velha,918,0.7016,False
FILE220819-082234-047569.MP4_noaudio_204.jpg,dia,True,2,True,nova,952,0.7655,False
FILE220819-082234-047569.MP4_noaudio_204.jpg,dia,True,2,True,velha,900,0.62,False
FILE220819-082234-047569.MP4_noaudio_206.jpg,dia,True,3,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_206.jpg,dia,True,3,True,velha,850,0.8063,False
FILE220819-082234-047569.MP4_noaudio_206.jpg,dia,True,3,True,velha,2950,0.676,False
FILE220819-082234-047569.MP4_noaudio_208.jpg,dia,True,2,True,nova,868,0.6093,False
